n_task	metric	accuracy
8	log_det_mc	0.754421523340568
8	inverse_trace_mc	0.7457804479896666
8	random	0.6936790572820045
8	variance	0.7408059157198837
8	variance_mc	0.7490427344620822
8	log_det_mc	0.7697193298565413
8	inverse_trace_mc	0.7344946442981555
8	random	0.6962489594911118
8	variance	0.6633481165546017
8	variance_mc	0.7001159390669698
8	log_det_mc	0.7335107880990235
8	inverse_trace_mc	0.7456995061648577
8	random	0.7261800419979341
8	variance	0.7577105504237465
8	variance_mc	0.676415591705503
8	log_det_mc	0.7590274561096721
8	inverse_trace_mc	0.7433533210143087
8	random	0.6719539134305808
8	variance	0.671102945464775
8	variance_mc	0.6860958881915519
8	log_det_mc	0.6797028300812222
8	inverse_trace_mc	0.7712047945096345
8	random	0.7425395264965968
8	variance	0.728091429544492
8	variance_mc	0.7417319519883243
8	log_det_mc	0.7373941371306063
8	inverse_trace_mc	0.7623023853237628
8	random	0.6692118970959791
8	variance	0.762437274141774
8	variance_mc	0.7876122376354023
8	log_det_mc	0.7822355349224503
8	inverse_trace_mc	0.7669353982548764
8	random	0.7184374147321494
8	variance	0.7439872063457376
8	variance_mc	0.7377307373139773
8	log_det_mc	0.7551905600738174
8	inverse_trace_mc	0.7399240111144121
8	random	0.7398114838792534
8	variance	0.756749328661963
8	variance_mc	0.7334904269529559
8	log_det_mc	0.7497711373313093
8	inverse_trace_mc	0.7610242630183979
8	random	0.6649830275560605
8	variance	0.7039925048186689
8	variance_mc	0.7036916126366557
8	log_det_mc	0.6831374475211406
8	inverse_trace_mc	0.6990111332352431
8	random	0.6805684261093959
8	variance	0.6736433618756508
8	variance_mc	0.755469777637444
8	log_det_mc	0.7636433597701162
8	inverse_trace_mc	0.7597400400666565
8	random	0.7213894945345045
8	variance	0.6957741777757923
8	variance_mc	0.722118082006149
8	log_det_mc	0.7690858570667622
8	inverse_trace_mc	0.7646733034224265
8	random	0.710758117654919
8	variance	0.7478673759277733
8	variance_mc	0.6681203695412722
8	log_det_mc	0.7636186938746765
8	inverse_trace_mc	0.7238607487528848
8	random	0.6834192659525489
8	variance	0.737041839746515
8	variance_mc	0.765642747562318
8	log_det_mc	0.6985457833483867
8	inverse_trace_mc	0.7280031967482619
8	random	0.7366325667429803
8	variance	0.659283496667297
8	variance_mc	0.704967410613766
8	log_det_mc	0.7481219153228903
8	inverse_trace_mc	0.7633880368217333
8	random	0.7140327611728721
8	variance	0.7194609245426689
8	variance_mc	0.7051580965597964
8	log_det_mc	0.7937198015792275
8	inverse_trace_mc	0.7308703955733291
8	random	0.7124783031490689
8	variance	0.729781321800492
8	variance_mc	0.7463466320700558
8	log_det_mc	0.754825104870616
8	inverse_trace_mc	0.7383428129869785
8	random	0.6926643325340677
8	variance	0.6439831792993722
8	variance_mc	0.6214880690216292
8	log_det_mc	0.6826840322148153
8	inverse_trace_mc	0.693447786126111
8	random	0.7027292076703708
8	variance	0.6064853498938746
8	variance_mc	0.6508134524005447
8	log_det_mc	0.656144466412838
8	inverse_trace_mc	0.6869268036142028
8	random	0.6717408500474863
8	variance	0.7069949571511092
8	variance_mc	0.7458946693326509
8	log_det_mc	0.7361650316218126
8	inverse_trace_mc	0.7147609434690775
8	random	0.7613805973198484
8	variance	0.778525631926346
8	variance_mc	0.7657006323552024
8	log_det_mc	0.7932883997616993
8	inverse_trace_mc	0.7129540610950024
8	random	0.7044193037065316
8	variance	0.7756584072805353
8	variance_mc	0.7401741666559627
8	log_det_mc	0.7855556371280668
8	inverse_trace_mc	0.7442244535922319
8	random	0.6855793622713526
8	variance	0.7099331077916733
8	variance_mc	0.7359457644203407
8	log_det_mc	0.6998434893871003
8	inverse_trace_mc	0.6810889154286012
8	random	0.7023553563069922
8	variance	0.7110855390265352
8	variance_mc	0.7636956109193922
8	log_det_mc	0.7566522561080233
8	inverse_trace_mc	0.7532599592168375
8	random	0.7106860119505801
8	variance	0.7890793237013074
8	variance_mc	0.714709365069128
8	log_det_mc	0.7109246639533698
8	inverse_trace_mc	0.727580698855526
8	random	0.7592013324579617
8	variance	0.6639951748382036
8	variance_mc	0.6815479703501817
8	log_det_mc	0.7511385176346889
8	inverse_trace_mc	0.715774035883588
8	random	0.6255923063061648
8	variance	0.663086252235266
8	variance_mc	0.7356059581886457
8	log_det_mc	0.7508842799975612
8	inverse_trace_mc	0.7365872013380113
8	random	0.6880986112570063
8	variance	0.6945844876011178
8	variance_mc	0.6452521276375207
8	log_det_mc	0.7354652612874684
8	inverse_trace_mc	0.7308694269923323
8	random	0.7372934726498253
8	variance	0.7054718102422316
8	variance_mc	0.7821810059172821
8	log_det_mc	0.7642971197579382
8	inverse_trace_mc	0.758513050348146
8	random	0.7213027949957346
8	variance	0.6298815844120679
8	variance_mc	0.6767482823212898
8	log_det_mc	0.6618110885646926
8	inverse_trace_mc	0.7205096315290906
8	random	0.6655562629227498
8	variance	0.7602257807489746
8	variance_mc	0.7581871335117829
8	log_det_mc	0.7164676899495461
8	inverse_trace_mc	0.7506376156189822
8	random	0.7408882225547521
8	variance	0.7345885201847488
8	variance_mc	0.6943640271525564
8	log_det_mc	0.7244640999186261
8	inverse_trace_mc	0.705989345729904
8	random	0.7779207873770365
8	variance	0.6198379792147017
8	variance_mc	0.6159321363355273
8	log_det_mc	0.7673460784954919
8	inverse_trace_mc	0.7372183152304537
8	random	0.7593625812621956
8	variance	0.6654475455817759
8	variance_mc	0.6524389603232563
8	log_det_mc	0.7111474863892402
8	inverse_trace_mc	0.762076558235973
8	random	0.6967531395934806
8	variance	0.7053611241695109
8	variance_mc	0.6849535163703996
8	log_det_mc	0.7382289040023859
8	inverse_trace_mc	0.7051859297482763
8	random	0.6935697259874085
8	variance	0.7338037894980775
8	variance_mc	0.7708717373213184
8	log_det_mc	0.7709104516445293
8	inverse_trace_mc	0.7322443342479701
8	random	0.7786713198480046
8	variance	0.7234087644178075
8	variance_mc	0.7301139220147634
8	log_det_mc	0.7275872748880796
8	inverse_trace_mc	0.7209913610660471
8	random	0.7485700846999728
8	variance	0.7074854771604715
8	variance_mc	0.728369613733671
8	log_det_mc	0.7854719245226018
8	inverse_trace_mc	0.732139215558167
8	random	0.7553621846553257
8	variance	0.6509088877345077
8	variance_mc	0.6863442920050482
8	log_det_mc	0.7193590624601415
8	inverse_trace_mc	0.7199389668884653
8	random	0.7638598095972969
8	variance	0.7390835229101567
8	variance_mc	0.7554890175157642
8	log_det_mc	0.706869467389176
8	inverse_trace_mc	0.7486507581907754
8	random	0.6755110181504587
8	variance	0.764929433731744
8	variance_mc	0.7429487752936305
8	log_det_mc	0.7864559763542259
8	inverse_trace_mc	0.7800717425487886
8	random	0.705720955377705
8	variance	0.7528687702867741
8	variance_mc	0.7237538354368417
8	log_det_mc	0.7380965536591084
8	inverse_trace_mc	0.7732217142529116
8	random	0.7080009766017719
8	variance	0.7439532314628363
8	variance_mc	0.7530824413203707
8	log_det_mc	0.7712743802336179
8	inverse_trace_mc	0.7612902223411385
8	random	0.7227987750568395
8	variance	0.6865484449789925
8	variance_mc	0.7202569569701793
8	log_det_mc	0.7214674819731223
8	inverse_trace_mc	0.7385495810983038
8	random	0.6388106201262365
8	variance	0.6883959522467241
8	variance_mc	0.7030337623400824
8	log_det_mc	0.7579530017949418
8	inverse_trace_mc	0.7732446798176461
8	random	0.7075565028127752
8	variance	0.7606674790977194
8	variance_mc	0.7500384377619043
8	log_det_mc	0.7214878272163006
8	inverse_trace_mc	0.7169500234083562
8	random	0.7116780815066343
8	variance	0.71711881495583
8	variance_mc	0.7054943249208717
8	log_det_mc	0.7459407118283301
8	inverse_trace_mc	0.7467243875373026
8	random	0.7120697440377892
8	variance	0.7327013236049059
8	variance_mc	0.7445028951688908
8	log_det_mc	0.7542933771833586
8	inverse_trace_mc	0.7743412687564449
10	random	0.6852911803714493
10	variance	0.6315292860306062
10	variance_mc	0.7133460267910849
10	log_det_mc	0.693945307584549
10	inverse_trace_mc	0.7063954457560726
10	random	0.7210249991022428
10	variance	0.688768894024433
10	variance_mc	0.6839162288207737
10	log_det_mc	0.6848405224584033
10	inverse_trace_mc	0.7030038946646114
10	random	0.7166084904594545
10	variance	0.6536205196554973
10	variance_mc	0.6228910388351402
10	log_det_mc	0.672168558235974
10	inverse_trace_mc	0.7010052543504037
10	random	0.7196850237062417
10	variance	0.668082011378145
10	variance_mc	0.6763274005323888
10	log_det_mc	0.737273712386432
10	inverse_trace_mc	0.7335588353612797
10	random	0.6414786061890245
10	variance	0.70117563143579
10	variance_mc	0.690280335239495
10	log_det_mc	0.6814620884096526
10	inverse_trace_mc	0.6870722533635107
10	random	0.6451650163465456
10	variance	0.6755989998512963
10	variance_mc	0.6789979997589404
10	log_det_mc	0.7492510477617982
10	inverse_trace_mc	0.7164246344750694
10	random	0.6986867161245411
10	variance	0.734919723817522
10	variance_mc	0.7155450899069727
10	log_det_mc	0.7234338180107024
10	inverse_trace_mc	0.7056818230540014
10	random	0.6433934742490979
10	variance	0.6367241470670287
10	variance_mc	0.6420724753069816
10	log_det_mc	0.686825371714717
10	inverse_trace_mc	0.6999080134995576
10	random	0.6662004453567523
10	variance	0.6481293494690318
10	variance_mc	0.6478335139233702
10	log_det_mc	0.6567132733772251
10	inverse_trace_mc	0.6733231448096304
10	random	0.6695897207948479
10	variance	0.7303656027990815
10	variance_mc	0.6990402298665468
10	log_det_mc	0.7578621512739471
10	inverse_trace_mc	0.7387566008920343
10	random	0.6749120471665593
10	variance	0.6617730527918096
10	variance_mc	0.6672218376661911
10	log_det_mc	0.648260863816462
10	inverse_trace_mc	0.7231923118019048
10	random	0.645560631090043
10	variance	0.6425867019491218
10	variance_mc	0.6833054411691323
10	log_det_mc	0.670290163772399
10	inverse_trace_mc	0.6521876833381696
10	random	0.6928901737778596
10	variance	0.6799971581251016
10	variance_mc	0.6871986172036838
10	log_det_mc	0.6913290584251348
10	inverse_trace_mc	0.7075878731448628
10	random	0.6832548811166421
10	variance	0.7032348429339782
10	variance_mc	0.7288377603651061
10	log_det_mc	0.7287936876707013
10	inverse_trace_mc	0.7111182376216566
10	random	0.699288712873385
10	variance	0.6831324924664455
10	variance_mc	0.6741958686012849
10	log_det_mc	0.6858049088141053
10	inverse_trace_mc	0.6941048018520504
10	random	0.6768004531640425
10	variance	0.7259549989077367
10	variance_mc	0.7334255917117942
10	log_det_mc	0.7184882720443057
10	inverse_trace_mc	0.6946458737700948
10	random	0.7087477567307078
10	variance	0.6855384034208387
10	variance_mc	0.698795985516563
10	log_det_mc	0.6983412152553874
10	inverse_trace_mc	0.691580535776397
10	random	0.7056051784965796
10	variance	0.6528911461200634
10	variance_mc	0.6751572418126355
10	log_det_mc	0.6816498900038832
10	inverse_trace_mc	0.6625986615548511
10	random	0.6422572410623566
10	variance	0.5912052192470023
10	variance_mc	0.5966733317756463
10	log_det_mc	0.6546587211191786
10	inverse_trace_mc	0.6491522391576908
10	random	0.7203250490777441
10	variance	0.7115943626514574
10	variance_mc	0.6950700384159596
10	log_det_mc	0.7062796254540809
10	inverse_trace_mc	0.6821237753820466
10	random	0.6403066909599247
10	variance	0.6512002660805991
10	variance_mc	0.6911972598592702
10	log_det_mc	0.6793054537239822
10	inverse_trace_mc	0.6633690457779382
10	random	0.6972153460087546
10	variance	0.6585394163965366
10	variance_mc	0.6834722062746885
10	log_det_mc	0.6835525875778098
10	inverse_trace_mc	0.7105755040983488
10	random	0.6756752901577078
10	variance	0.7144170084240447
10	variance_mc	0.6821076615002534
10	log_det_mc	0.7333635304909457
10	inverse_trace_mc	0.6998614191649599
10	random	0.6980421608608578
10	variance	0.64833057942779
10	variance_mc	0.6533696335603619
10	log_det_mc	0.6703576338519615
10	inverse_trace_mc	0.6973702858905554
10	random	0.6332939119243467
10	variance	0.6941318440098942
10	variance_mc	0.6242573242113676
10	log_det_mc	0.71465725816399
10	inverse_trace_mc	0.7028274941984655
10	random	0.6833196443667472
10	variance	0.6809426416148524
10	variance_mc	0.7012490152552244
10	log_det_mc	0.7167491522550398
10	inverse_trace_mc	0.6987357014951412
10	random	0.7175283291238633
10	variance	0.6822410729272028
10	variance_mc	0.7162640214498024
10	log_det_mc	0.6914662966544678
10	inverse_trace_mc	0.7086834353154711
10	random	0.6147595288327417
10	variance	0.6460848371311254
10	variance_mc	0.6343782579921582
10	log_det_mc	0.739748452420692
10	inverse_trace_mc	0.6881918812622579
10	random	0.6237608530757742
10	variance	0.6799159624084385
10	variance_mc	0.6470051380195103
10	log_det_mc	0.6659501872088556
10	inverse_trace_mc	0.682132499043218
10	random	0.7170523710622225
10	variance	0.742315485523508
10	variance_mc	0.7148421152168173
10	log_det_mc	0.7093676865124161
10	inverse_trace_mc	0.6953984687690522
10	random	0.6300525955114252
10	variance	0.7049232684589481
10	variance_mc	0.6828829960532173
10	log_det_mc	0.7137922312472336
10	inverse_trace_mc	0.7342025197926079
10	random	0.6659015570191262
10	variance	0.7477060538225457
10	variance_mc	0.7287131861902365
10	log_det_mc	0.7283754498048509
10	inverse_trace_mc	0.7004680940564628
10	random	0.7063843538500311
10	variance	0.7200035912181604
10	variance_mc	0.6784322315349627
10	log_det_mc	0.6887335010178619
10	inverse_trace_mc	0.726778531225915
10	random	0.7181695119444885
10	variance	0.6582670917843362
10	variance_mc	0.6517079841467757
10	log_det_mc	0.6446556706851381
10	inverse_trace_mc	0.668195147346514
10	random	0.6675863601797783
10	variance	0.6777474333012874
10	variance_mc	0.6500506280614357
10	log_det_mc	0.6823096185555321
10	inverse_trace_mc	0.726282383891803
10	random	0.6274957274437315
10	variance	0.6598393688347204
10	variance_mc	0.6640354615547546
10	log_det_mc	0.6944059216888315
10	inverse_trace_mc	0.6959907198436064
10	random	0.6527460185795256
10	variance	0.7164601504980236
10	variance_mc	0.6994847028543584
10	log_det_mc	0.7177756218657743
10	inverse_trace_mc	0.7351419037872114
10	random	0.670340265523491
10	variance	0.665292001002679
10	variance_mc	0.6140343491886214
10	log_det_mc	0.7030999501409804
10	inverse_trace_mc	0.7142436896710035
10	random	0.6611429743176412
10	variance	0.7036237039590424
10	variance_mc	0.6750387182590419
10	log_det_mc	0.6797728007660263
10	inverse_trace_mc	0.6368317954739879
10	random	0.6390543373029012
10	variance	0.6910265907922932
10	variance_mc	0.7235345536187028
10	log_det_mc	0.7290357937540227
10	inverse_trace_mc	0.7282778979286316
10	random	0.6649728645240743
10	variance	0.6968981875741648
10	variance_mc	0.7129011528544649
10	log_det_mc	0.7098569340284251
10	inverse_trace_mc	0.6855218966904788
10	random	0.7228907840058418
10	variance	0.7135766699687989
10	variance_mc	0.7100602735410351
10	log_det_mc	0.7202975258673794
10	inverse_trace_mc	0.6953831447966273
10	random	0.6200232395037587
10	variance	0.7497400269981731
10	variance_mc	0.7288329552867409
10	log_det_mc	0.6688109664402491
10	inverse_trace_mc	0.6880751057269848
10	random	0.6891185178571515
10	variance	0.6489103499792315
10	variance_mc	0.6790635372903032
10	log_det_mc	0.6968634767964504
10	inverse_trace_mc	0.699705465600212
10	random	0.7187690468950783
10	variance	0.6085053977916166
10	variance_mc	0.622486508850681
10	log_det_mc	0.7288580752540587
10	inverse_trace_mc	0.6906868677155877
10	random	0.7094485295161568
10	variance	0.7251900035997441
10	variance_mc	0.7391137547494682
10	log_det_mc	0.698686749465466
10	inverse_trace_mc	0.6833236903906296
10	random	0.6287823346981436
10	variance	0.6427120032990473
10	variance_mc	0.6569844943432637
10	log_det_mc	0.6864921542954693
10	inverse_trace_mc	0.6147278948554368
10	random	0.7141453638668671
10	variance	0.6463005140699073
10	variance_mc	0.659212804534087
10	log_det_mc	0.646414516116506
10	inverse_trace_mc	0.7223346699977093
10	random	0.6799678238328729
10	variance	0.7195272977856919
10	variance_mc	0.7149918118836083
10	log_det_mc	0.7271235179378142
10	inverse_trace_mc	0.6990428133934725
10	random	0.6288123754316113
10	variance	0.6593510228695099
10	variance_mc	0.6657215567309545
10	log_det_mc	0.7026755878345261
10	inverse_trace_mc	0.663850767262373
14	random	0.5893536592071337
14	variance	0.5813268893011689
14	variance_mc	0.6056106836462871
14	log_det_mc	0.5999284807905664
14	inverse_trace_mc	0.613705985267154
14	random	0.6374358065784392
14	variance	0.6840069999380435
14	variance_mc	0.6466388803734733
14	log_det_mc	0.6158174853838683
14	inverse_trace_mc	0.6048758754541677
14	random	0.5784832753093985
14	variance	0.6075252411214395
14	variance_mc	0.6207087570472702
14	log_det_mc	0.5639183682742854
14	inverse_trace_mc	0.5964033416135538
14	random	0.6404419648031424
14	variance	0.6238267806802179
14	variance_mc	0.6251717683842803
14	log_det_mc	0.639673406439513
14	inverse_trace_mc	0.6303940069151702
14	random	0.6032069207896809
14	variance	0.602999091915792
14	variance_mc	0.596294558469313
14	log_det_mc	0.6323944318884154
14	inverse_trace_mc	0.6415253066013664
14	random	0.6373200245012177
14	variance	0.624859090341686
14	variance_mc	0.5912507298062839
14	log_det_mc	0.6131296602080507
14	inverse_trace_mc	0.625545358919972
14	random	0.6387920074484764
14	variance	0.6256081975095844
14	variance_mc	0.6316223301528409
14	log_det_mc	0.6315995064202828
14	inverse_trace_mc	0.6236524949399062
14	random	0.6046717203692415
14	variance	0.6252159179675028
14	variance_mc	0.5897509542601244
14	log_det_mc	0.622505499909151
14	inverse_trace_mc	0.625842029493794
14	random	0.6285714429360135
14	variance	0.6233764992647881
14	variance_mc	0.6183651558431759
14	log_det_mc	0.6299225645496449
14	inverse_trace_mc	0.6219349186623927
14	random	0.6430212702225137
14	variance	0.6047830904457087
14	variance_mc	0.6427171906267022
14	log_det_mc	0.6125957063038041
14	inverse_trace_mc	0.6462926563587963
14	random	0.6298552923689043
14	variance	0.6474203735623489
14	variance_mc	0.6314783832753242
14	log_det_mc	0.644897145963755
14	inverse_trace_mc	0.61234240046509
14	random	0.5872956507206116
14	variance	0.6038886608066513
14	variance_mc	0.6508970149195377
14	log_det_mc	0.5847734023381455
14	inverse_trace_mc	0.6415624451985475
14	random	0.6335544894306127
14	variance	0.6349530151362389
14	variance_mc	0.6315476961219952
14	log_det_mc	0.632015707183679
14	inverse_trace_mc	0.6135458478115349
14	random	0.579255450486348
14	variance	0.567931865977599
14	variance_mc	0.5740968605371803
14	log_det_mc	0.6269531649690591
14	inverse_trace_mc	0.6312078007609098
14	random	0.6161186280015958
14	variance	0.61274469162076
14	variance_mc	0.5930952044524016
14	log_det_mc	0.6270590875625074
14	inverse_trace_mc	0.6222666731581274
14	random	0.6118675352116641
14	variance	0.6372554248616278
14	variance_mc	0.6481145532482148
14	log_det_mc	0.6154840016889717
14	inverse_trace_mc	0.591473576718034
14	random	0.6179766068602138
14	variance	0.5910506886376679
14	variance_mc	0.6166105217687643
14	log_det_mc	0.6047610415638712
14	inverse_trace_mc	0.6420676943762459
14	random	0.5705488518282698
14	variance	0.6623463112878046
14	variance_mc	0.6424671845605271
14	log_det_mc	0.6369523541997952
14	inverse_trace_mc	0.6120909049321179
14	random	0.6017352919987543
14	variance	0.5543060813064209
14	variance_mc	0.6187480353763057
14	log_det_mc	0.6398272128728284
14	inverse_trace_mc	0.6112207452354554
14	random	0.5809213108921493
14	variance	0.6409652933041983
14	variance_mc	0.61935330513359
14	log_det_mc	0.6209887646882934
14	inverse_trace_mc	0.637190833720046
14	random	0.5883919860060252
14	variance	0.5739964416731019
14	variance_mc	0.6183002265969612
14	log_det_mc	0.5993986488625341
14	inverse_trace_mc	0.6148160617908793
14	random	0.6558250001224045
14	variance	0.6065287731146216
14	variance_mc	0.5958715457616316
14	log_det_mc	0.6505244523986904
14	inverse_trace_mc	0.6228921482207985
14	random	0.6085426990278289
14	variance	0.6356004990760625
14	variance_mc	0.6698336698535426
14	log_det_mc	0.6412615782746768
14	inverse_trace_mc	0.6181234608854602
14	random	0.5413121530615734
14	variance	0.6299663725187084
14	variance_mc	0.646836694800677
14	log_det_mc	0.6511818309235253
14	inverse_trace_mc	0.6248412174029954
14	random	0.6419645589266759
14	variance	0.6110152092016663
14	variance_mc	0.5460309253251365
14	log_det_mc	0.5841906672898908
14	inverse_trace_mc	0.6302258251132086
14	random	0.56889270787791
14	variance	0.5661246714475242
14	variance_mc	0.6066167656217192
14	log_det_mc	0.612459214536567
14	inverse_trace_mc	0.6274216210417292
14	random	0.5999547532218265
14	variance	0.5975020190995213
14	variance_mc	0.5810278176474499
14	log_det_mc	0.6183389460261051
14	inverse_trace_mc	0.6109285616912736
14	random	0.5925052589164118
14	variance	0.6222796421944246
14	variance_mc	0.6219210631851366
14	log_det_mc	0.6489502801040494
14	inverse_trace_mc	0.6398317677500194
14	random	0.6049759427036773
14	variance	0.6001417415849966
14	variance_mc	0.5874113205658895
14	log_det_mc	0.6101764890365937
14	inverse_trace_mc	0.614734056084397
14	random	0.5998033796283917
14	variance	0.640811674428306
14	variance_mc	0.6396602868806032
14	log_det_mc	0.6111557199332256
14	inverse_trace_mc	0.6269473366256655
14	random	0.6077913939921251
14	variance	0.6563049118586627
14	variance_mc	0.6581662148804357
14	log_det_mc	0.6542658987274997
14	inverse_trace_mc	0.6481218425708519
14	random	0.6387730271756364
14	variance	0.5961428078955716
14	variance_mc	0.5788101980224086
14	log_det_mc	0.5999046020892161
14	inverse_trace_mc	0.5638165236935724
14	random	0.5783334979783871
14	variance	0.6011507702494168
14	variance_mc	0.6021893851252601
14	log_det_mc	0.613483045175832
14	inverse_trace_mc	0.6116104496397075
14	random	0.6155310241434928
14	variance	0.6446541959700909
14	variance_mc	0.6380351043434499
14	log_det_mc	0.6458095290869461
14	inverse_trace_mc	0.6444873071933801
14	random	0.5536014226558944
14	variance	0.5702781829723491
14	variance_mc	0.553739724635424
14	log_det_mc	0.5963889811475463
14	inverse_trace_mc	0.593503870722968
14	random	0.594721165124232
14	variance	0.5948810312714198
14	variance_mc	0.5968197331731625
14	log_det_mc	0.6438511620050784
14	inverse_trace_mc	0.6193741485580332
14	random	0.6453768641923466
14	variance	0.6122404022507055
14	variance_mc	0.5978318946930461
14	log_det_mc	0.5692386280563967
14	inverse_trace_mc	0.6343289806228329
14	random	0.5629304919784459
14	variance	0.6140484433410822
14	variance_mc	0.6197703129180713
14	log_det_mc	0.6076812712892444
14	inverse_trace_mc	0.5994873523060259
14	random	0.6371759323273966
14	variance	0.6412433042270673
14	variance_mc	0.6554144148220975
14	log_det_mc	0.6515802389587098
14	inverse_trace_mc	0.6154329677930426
14	random	0.5524760290075538
14	variance	0.6473231958310122
14	variance_mc	0.6233791288784012
14	log_det_mc	0.6257835490301931
14	inverse_trace_mc	0.6292309170325336
14	random	0.6261478203125801
14	variance	0.5889035583034786
14	variance_mc	0.5650534684018846
14	log_det_mc	0.6220504514137648
14	inverse_trace_mc	0.6267029829691121
14	random	0.6326572166222303
14	variance	0.58101019032968
14	variance_mc	0.5825730042467865
14	log_det_mc	0.5817684231126344
14	inverse_trace_mc	0.582290086847613
14	random	0.6407205658047821
14	variance	0.5918835401063561
14	variance_mc	0.6554107290354613
14	log_det_mc	0.6436064748703306
14	inverse_trace_mc	0.6407703975622709
14	random	0.5502728919074313
14	variance	0.6037192622853659
14	variance_mc	0.6224777622299359
14	log_det_mc	0.6589962835720437
14	inverse_trace_mc	0.6087690351584293
14	random	0.5995706696147759
14	variance	0.6009521872030468
14	variance_mc	0.6173931946316389
14	log_det_mc	0.6282394094254978
14	inverse_trace_mc	0.6310453862197337
14	random	0.5842889711308404
14	variance	0.6351480474325893
14	variance_mc	0.6081440690154578
14	log_det_mc	0.5797726017727548
14	inverse_trace_mc	0.596751017131224
14	random	0.6259414721866672
14	variance	0.6228437109591815
14	variance_mc	0.6362958149732153
14	log_det_mc	0.6342872102485035
14	inverse_trace_mc	0.6301364491130932
14	random	0.6551308908234884
14	variance	0.6644902056249474
14	variance_mc	0.6510000644990326
14	log_det_mc	0.5814210787985639
14	inverse_trace_mc	0.6233517621418593
14	random	0.618494929112098
14	variance	0.568868839525542
14	variance_mc	0.5815536078074252
14	log_det_mc	0.5740595583508988
14	inverse_trace_mc	0.6353568466755009
14	random	0.5076943847119333
14	variance	0.6430177654811744
14	variance_mc	0.6073262085618568
14	log_det_mc	0.6251893373026718
14	inverse_trace_mc	0.6203276469939314
18	random	0.5488925185220079
18	variance	0.5449306193716995
18	variance_mc	0.6275558921558138
18	log_det_mc	0.6096206349279916
18	inverse_trace_mc	0.573966303811157
18	random	0.542100314654976
18	variance	0.550531368265813
18	variance_mc	0.5684315813177122
18	log_det_mc	0.5771412467516005
18	inverse_trace_mc	0.5985951244031164
18	random	0.58179541421305
18	variance	0.5818109451568069
